Timestamp (us),String
19996100,2.2376,2.2375,2.2365,2.2189,2.2234,2.2337,2.2305,2.2327 
20006102,2.2374,2.2376,2.2364,2.2190,2.2235,2.2337,2.2306,2.2326 
20016192,2.2378,2.2375,2.2364,2.2193,2.2239,2.2338,2.2306,2.2328 
20026262,2.2377,2.2374,2.2365,2.2192,2.2236,2.2337,2.2306,2.2327 
20036273,2.2376,2.2375,2.2363,2.2192,2.2235,2.2333,2.2304,2.2324 
20046369,2.2378,2.2374,2.2366,2.2191,2.2236,2.2339,2.2308,2.2328 
20056410,2.2378,2.2376,2.2367,2.2193,2.2236,2.2337,2.2306,2.2327 
20066440,2.2375,2.2374,2.2363,2.2190,2.2233,2.2336,2.2306,2.2325 
20076411,2.2375,2.2373,2.2358,2.2187,2.2230,2.2329,2.2302,2.2320 
20086626,2.2371,2.2368,2.2357,2.2185,2.2227,2.2325,2.2296,2.2317 
20096630,2.2370,2.2369,2.2357,2.2184,2.2227,2.2326,2.2298,2.2318 
20106618,2.2374,2.2374,2.2367,2.2190,2.2233,2.2336,2.2306,2.2324 
20116681,2.2376,2.2376,2.2365,2.2190,2.2234,2.2336,2.2306,2.2325 
20126791,2.2375,2.2375,2.2366,2.2189,2.2233,2.2334,2.2306,2.2323 
20136831,2.2377,2.2372,2.2364,2.2189,2.2233,2.2332,2.2302,2.2325 
20146863,2.2375,2.2376,2.2364,2.2189,2.2233,2.2334,2.2304,2.2324 
20156915,2.2376,2.2375,2.2363,2.2190,2.2231,2.2334,2.2304,2.2322 
20166958,2.2373,2.2373,2.2366,2.2187,2.2231,2.2333,2.2304,2.2324 
20177009,2.2376,2.2373,2.2362,2.2190,2.2234,2.2333,2.2302,2.2322 
20187114,2.2374,2.2373,2.2362,2.2189,2.2231,2.2332,2.2303,2.2322 
20197138,2.2374,2.2371,2.2363,2.2187,2.2233,2.2332,2.2302,2.2325 
20207237,2.2376,2.2373,2.2363,2.2189,2.2234,2.2332,2.2303,2.2323 
20217239,2.2372,2.2372,2.2361,2.2187,2.2232,2.2333,2.2301,2.2324 
20227155,2.2375,2.2370,2.2361,2.2188,2.2230,2.2331,2.2300,2.2321 
20237380,2.2375,2.2373,2.2362,2.2192,2.2235,2.2334,2.2304,2.2325 
20247460,2.2375,2.2375,2.2364,2.2189,2.2233,2.2333,2.2303,2.2323 
20257463,2.2377,2.2377,2.2364,2.2190,2.2233,2.2335,2.2305,2.2325 
20267520,2.2376,2.2374,2.2364,2.2187,2.2231,2.2333,2.2302,2.2324 
20277617,2.2372,2.2368,2.2357,2.2185,2.2228,2.2328,2.2300,2.2317 
20287592,2.2374,2.2371,2.2358,2.2188,2.2232,2.2332,2.2302,2.2321 
20297649,2.2371,2.2372,2.2361,2.2184,2.2227,2.2329,2.2301,2.2320 
20307780,2.2375,2.2374,2.2364,2.2189,2.2232,2.2332,2.2304,2.2322 
20317790,2.2375,2.2376,2.2365,2.2190,2.2237,2.2336,2.2304,2.2328 
20327912,2.2379,2.2378,2.2368,2.2193,2.2237,2.2338,2.2306,2.2328 
20337931,2.2377,2.2375,2.2365,2.2191,2.2234,2.2336,2.2305,2.2329 
20347979,2.2375,2.2375,2.2367,2.2189,2.2233,2.2337,2.2305,2.2325 
20358042,2.2377,2.2378,2.2367,2.2191,2.2236,2.2336,2.2307,2.2327 
20368092,2.2377,2.2375,2.2366,2.2191,2.2233,2.2336,2.2306,2.2325 
20378176,2.2377,2.2377,2.2367,2.2192,2.2235,2.2335,2.2305,2.2325 
20388217,2.2374,2.2373,2.2363,2.2189,2.2234,2.2334,2.2304,2.2325 
20398247,2.2374,2.2371,2.2363,2.2189,2.2233,2.2332,2.2303,2.2323 
20408249,2.2376,2.2374,2.2364,2.2190,2.2234,2.2336,2.2306,2.2325 
20418364,2.2370,2.2371,2.2357,2.2185,2.2229,2.2328,2.2298,2.2319 
20428389,2.2371,2.2372,2.2361,2.2186,2.2231,2.2329,2.2302,2.2318 
20438517,2.2373,2.2372,2.2360,2.2186,2.2231,2.2329,2.2299,2.2321 
20448533,2.2369,2.2370,2.2359,2.2184,2.2226,2.2326,2.2297,2.2317 
20458588,2.2370,2.2371,2.2361,2.2183,2.2227,2.2327,2.2298,2.2316 
20468557,2.2368,2.2368,2.2360,2.2184,2.2228,2.2330,2.2300,2.2320 
20478666,2.2370,2.2370,2.2359,2.2183,2.2228,2.2326,2.2296,2.2318 
20488789,2.2373,2.2371,2.2357,2.2185,2.2227,2.2327,2.2298,2.2315 
20498790,2.2375,2.2372,2.2365,2.2189,2.2232,2.2333,2.2303,2.2323 
20508838,2.2377,2.2375,2.2366,2.2190,2.2235,2.2337,2.2308,2.2325 
20518872,2.2377,2.2373,2.2363,2.2190,2.2235,2.2334,2.2304,2.2325 
20528941,2.2376,2.2375,2.2363,2.2191,2.2236,2.2333,2.2304,2.2325 
20539021,2.2377,2.2373,2.2366,2.2191,2.2236,2.2338,2.2305,2.2326 
20549124,2.2376,2.2377,2.2366,2.2193,2.2235,2.2337,2.2306,2.2327 
20559150,2.2378,2.2374,2.2366,2.2192,2.2235,2.2335,2.2305,2.2326 
20569157,2.2379,2.2376,2.2364,2.2191,2.2235,2.2333,2.2304,2.2325 
20579238,2.2377,2.2376,2.2368,2.2192,2.2235,2.2337,2.2305,2.2328 
20589309,2.2375,2.2375,2.2367,2.2192,2.2236,2.2338,2.2306,2.2326 
20599347,2.2376,2.2373,2.2363,2.2189,2.2234,2.2335,2.2304,2.2326 
20609410,2.2377,2.2377,2.2368,2.2194,2.2236,2.2338,2.2307,2.2326 
20619507,2.2375,2.2372,2.2364,2.2189,2.2234,2.2335,2.2304,2.2326 
20629460,2.2377,2.2376,2.2364,2.2190,2.2233,2.2333,2.2303,2.2326 
20639557,2.2375,2.2374,2.2366,2.2191,2.2235,2.2334,2.2305,2.2326 
20649567,2.2377,2.2376,2.2366,2.2191,2.2235,2.2337,2.2307,2.2326 
20659668,2.2375,2.2373,2.2363,2.2188,2.2233,2.2332,2.2303,2.2323 
20669702,2.2377,2.2374,2.2365,2.2190,2.2234,2.2336,2.2305,2.2326 
20679783,2.2376,2.2374,2.2363,2.2191,2.2235,2.2337,2.2304,2.2326 
20689829,2.2375,2.2375,2.2365,2.2191,2.2233,2.2335,2.2305,2.2324 
20699894,2.2374,2.2376,2.2364,2.2190,2.2234,2.2336,2.2304,2.2325 
20709929,2.2376,2.2374,2.2366,2.2190,2.2234,2.2337,2.2305,2.2326 
20720024,2.2375,2.2374,2.2367,2.2191,2.2235,2.2336,2.2307,2.2326 
20730021,2.2374,2.2374,2.2365,2.2190,2.2235,2.2334,2.2305,2.2323 
20740092,2.2373,2.2374,2.2361,2.2187,2.2231,2.2332,2.2302,2.2322 
20750242,2.2372,2.2369,2.2358,2.2186,2.2228,2.2328,2.2297,2.2319 
20760179,2.2372,2.2368,2.2358,2.2185,2.2228,2.2330,2.2300,2.2318 
20770222,2.2372,2.2373,2.2359,2.2186,2.2230,2.2329,2.2301,2.2321 
20780277,2.2375,2.2375,2.2362,2.2187,2.2230,2.2334,2.2304,2.2322 
20790293,2.2372,2.2373,2.2361,2.2183,2.2226,2.2327,2.2300,2.2319 
20800260,2.2372,2.2371,2.2358,2.2186,2.2230,2.2330,2.2300,2.2321 
20810513,2.2371,2.2372,2.2359,2.2182,2.2227,2.2331,2.2298,2.2317 
20820562,2.2374,2.2371,2.2364,2.2189,2.2235,2.2334,2.2305,2.2324 
20830624,2.2373,2.2372,2.2364,2.2189,2.2236,2.2334,2.2302,2.2326 
20840627,2.2376,2.2376,2.2365,2.2190,2.2236,2.2336,2.2305,2.2326 
20850675,2.2377,2.2375,2.2366,2.2190,2.2233,2.2336,2.2305,2.2325 
20860758,2.2375,2.2374,2.2363,2.2189,2.2232,2.2332,2.2302,2.2323 
20870808,2.2375,2.2376,2.2365,2.2190,2.2234,2.2334,2.2306,2.2324 
20880789,2.2371,2.2372,2.2360,2.2187,2.2228,2.2330,2.2300,2.2318 
20890862,2.2373,2.2371,2.2362,2.2186,2.2231,2.2330,2.2302,2.2321 
20900986,2.2379,2.2377,2.2364,2.2191,2.2234,2.2335,2.2304,2.2328 
20911077,2.2378,2.2377,2.2364,2.2192,2.2236,2.2336,2.2306,2.2327 
20921085,2.2379,2.2374,2.2365,2.2192,2.2234,2.2334,2.2304,2.2325 
20931140,2.2376,2.2377,2.2367,2.2188,2.2232,2.2336,2.2305,2.2325 
20941222,2.2378,2.2376,2.2367,2.2193,2.2238,2.2337,2.2307,2.2328 
20951232,2.2378,2.2377,2.2367,2.2191,2.2234,2.2335,2.2303,2.2326 
20961265,2.2375,2.2375,2.2363,2.2190,2.2235,2.2336,2.2306,2.2328 
20971340,2.2376,2.2377,2.2367,2.2190,2.2234,2.2337,2.2308,2.2327 
20981367,2.2375,2.2373,2.2363,2.2191,2.2234,2.2334,2.2304,2.2324 
20991454,2.2376,2.2374,2.2367,2.2192,2.2234,2.2338,2.2307,2.2327 
21001474,2.2377,2.2375,2.2365,2.2189,2.2233,2.2334,2.2305,2.2324 
21011581,2.2379,2.2375,2.2367,2.2192,2.2235,2.2334,2.2306,2.2324 
21021595,2.2376,2.2374,2.2365,2.2191,2.2233,2.2336,2.2305,2.2325 
21031632,2.2374,2.2374,2.2367,2.2190,2.2236,2.2336,2.2306,2.2326 
21041731,2.2376,2.2378,2.2366,2.2192,2.2236,2.2337,2.2306,2.2327 
21051722,2.2375,2.2376,2.2366,2.2190,2.2235,2.2335,2.2304,2.2327 
21061835,2.2379,2.2374,2.2366,2.2191,2.2234,2.2336,2.2306,2.2326 
21071886,2.2378,2.2376,2.2369,2.2192,2.2236,2.2337,2.2307,2.2328 
21081897,2.2375,2.2373,2.2364,2.2187,2.2230,2.2332,2.2303,2.2321 
21091959,2.2377,2.2376,2.2364,2.2189,2.2233,2.2334,2.2303,2.2324 
21102003,2.2377,2.2376,2.2363,2.2191,2.2234,2.2336,2.2305,2.2325 
21112069,2.2374,2.2370,2.2363,2.2189,2.2233,2.2336,2.2305,2.2324 
21122117,2.2377,2.2375,2.2364,2.2191,2.2234,2.2333,2.2304,2.2324 
21132193,2.2376,2.2375,2.2364,2.2190,2.2233,2.2333,2.2304,2.2324 
21142249,2.2376,2.2374,2.2364,2.2191,2.2234,2.2333,2.2303,2.2323 
21152260,2.2372,2.2370,2.2359,2.2186,2.2229,2.2331,2.2298,2.2320 
21162365,2.2369,2.2371,2.2357,2.2184,2.2228,2.2327,2.2295,2.2316 
21172411,2.2370,2.2368,2.2357,2.2182,2.2227,2.2326,2.2298,2.2317 
21182450,2.2371,2.2371,2.2358,2.2184,2.2229,2.2328,2.2297,2.2320 
21192449,2.2368,2.2368,2.2359,2.2184,2.2228,2.2330,2.2301,2.2321 
21202595,2.2372,2.2372,2.2359,2.2185,2.2228,2.2327,2.2297,2.2318 
21212600,2.2370,2.2368,2.2356,2.2183,2.2227,2.2327,2.2296,2.2317 
21222711,2.2371,2.2370,2.2358,2.2184,2.2228,2.2327,2.2298,2.2318 
21232758,2.2368,2.2367,2.2357,2.2181,2.2226,2.2325,2.2295,2.2317 
21242833,2.2367,2.2367,2.2356,2.2183,2.2229,2.2328,2.2298,2.2319 
21252796,2.2376,2.2375,2.2365,2.2190,2.2236,2.2335,2.2304,2.2326 
21262904,2.2376,2.2374,2.2363,2.2192,2.2235,2.2335,2.2304,2.2325 
21272816,2.2372,2.2369,2.2360,2.2186,2.2230,2.2330,2.2300,2.2321 
21282963,2.2375,2.2372,2.2364,2.2190,2.2235,2.2332,2.2303,2.2323 
21293025,2.2377,2.2373,2.2365,2.2190,2.2233,2.2334,2.2304,2.2324 
21303080,2.2377,2.2377,2.2365,2.2191,2.2236,2.2336,2.2306,2.2325 
21313150,2.2378,2.2374,2.2363,2.2191,2.2234,2.2334,2.2304,2.2324 
21323226,2.2373,2.2374,2.2363,2.2188,2.2231,2.2334,2.2304,2.2322 
21333283,2.2376,2.2375,2.2367,2.2190,2.2236,2.2337,2.2308,2.2327 
21343333,2.2373,2.2372,2.2361,2.2189,2.2232,2.2332,2.2303,2.2323 
21353401,2.2375,2.2375,2.2364,2.2189,2.2234,2.2332,2.2304,2.2325 
21363437,2.2374,2.2374,2.2364,2.2189,2.2235,2.2335,2.2305,2.2325 
21373462,2.2376,2.2376,2.2364,2.2191,2.2235,2.2334,2.2304,2.2326 
21383518,2.2376,2.2373,2.2363,2.2191,2.2235,2.2334,2.2303,2.2325 
21393603,2.2379,2.2378,2.2367,2.2191,2.2235,2.2334,2.2307,2.2326 
21403615,2.2375,2.2372,2.2363,2.2190,2.2233,2.2332,2.2303,2.2323 
21413631,2.2377,2.2372,2.2363,2.2190,2.2235,2.2333,2.2303,2.2325 
21423781,2.2373,2.2374,2.2363,2.2189,2.2234,2.2335,2.2304,2.2324 
21433782,2.2375,2.2375,2.2362,2.2190,2.2235,2.2334,2.2303,2.2327 
21443856,2.2376,2.2373,2.2362,2.2190,2.2234,2.2332,2.2302,2.2323 
21453934,2.2372,2.2375,2.2365,2.2188,2.2232,2.2333,2.2302,2.2322 
21463941,2.2376,2.2374,2.2363,2.2190,2.2233,2.2332,2.2302,2.2324 
21474080,2.2377,2.2377,2.2369,2.2191,2.2235,2.2336,2.2307,2.2326 
21484022,2.2378,2.2373,2.2364,2.2190,2.2234,2.2334,2.2304,2.2324 
21494048,2.2371,2.2373,2.2362,2.2184,2.2228,2.2332,2.2304,2.2320 
21504088,2.2372,2.2372,2.2360,2.2185,2.2230,2.2332,2.2299,2.2320 
21514269,2.2371,2.2369,2.2358,2.2183,2.2227,2.2328,2.2299,2.2319 
21524368,2.2369,2.2370,2.2357,2.2185,2.2227,2.2326,2.2297,2.2317 
21534352,2.2370,2.2369,2.2358,2.2184,2.2226,2.2327,2.2297,2.2316 
21544383,2.2371,2.2371,2.2360,2.2184,2.2228,2.2328,2.2298,2.2317 
21564501,2.2373,2.2372,2.2359,2.2185,2.2228,2.2329,2.2300,2.2318 
21574540,2.2376,2.2373,2.2363,2.2190,2.2235,2.2334,2.2306,2.2325 
21584610,2.2376,2.2375,2.2367,2.2190,2.2232,2.2336,2.2305,2.2322 
21594696,2.2377,2.2373,2.2362,2.2192,2.2235,2.2335,2.2305,2.2323 
21604727,2.2382,2.2382,2.2370,2.2196,2.2241,2.2340,2.2311,2.2331 
21614770,2.2376,2.2375,2.2367,2.2189,2.2234,2.2335,2.2305,2.2324 
21624844,2.2377,2.2377,2.2366,2.2191,2.2235,2.2335,2.2305,2.2326 
21634917,2.2377,2.2378,2.2368,2.2193,2.2237,2.2339,2.2306,2.2327 
21644888,2.2381,2.2378,2.2367,2.2193,2.2239,2.2339,2.2306,2.2330 
21654886,2.2373,2.2371,2.2360,2.2186,2.2230,2.2333,2.2301,2.2321 
21665041,2.2376,2.2375,2.2366,2.2190,2.2234,2.2336,2.2306,2.2328 
21675143,2.2377,2.2373,2.2364,2.2192,2.2235,2.2338,2.2305,2.2326 
21685172,2.2375,2.2373,2.2363,2.2191,2.2233,2.2333,2.2302,2.2325 
21695208,2.2375,2.2377,2.2365,2.2191,2.2234,2.2334,2.2306,2.2323 
21705239,2.2378,2.2374,2.2366,2.2190,2.2234,2.2337,2.2306,2.2326 
21715314,2.2376,2.2375,2.2366,2.2189,2.2234,2.2335,2.2304,2.2323 
21725397,2.2376,2.2375,2.2361,2.2188,2.2232,2.2333,2.2304,2.2324 
21735324,2.2372,2.2374,2.2361,2.2188,2.2230,2.2331,2.2300,2.2320 
21745498,2.2377,2.2375,2.2363,2.2192,2.2234,2.2335,2.2303,2.2325 
21755500,2.2371,2.2370,2.2359,2.2186,2.2230,2.2329,2.2299,2.2319 
21765462,2.2370,2.2370,2.2360,2.2185,2.2229,2.2329,2.2300,2.2317 
21775705,2.2371,2.2371,2.2359,2.2184,2.2229,2.2329,2.2296,2.2319 
21785694,2.2370,2.2370,2.2361,2.2185,2.2227,2.2326,2.2296,2.2316 
21795808,2.2372,2.2369,2.2360,2.2183,2.2227,2.2328,2.2297,2.2318 
21805794,2.2370,2.2371,2.2359,2.2185,2.2228,2.2329,2.2300,2.2318 
21815775,2.2371,2.2370,2.2360,2.2189,2.2229,2.2330,2.2300,2.2319 
21825856,2.2375,2.2374,2.2366,2.2190,2.2235,2.2336,2.2305,2.2325 
21835963,2.2376,2.2373,2.2362,2.2190,2.2234,2.2334,2.2304,2.2324 
21846067,2.2370,2.2369,2.2359,2.2185,2.2225,2.2326,2.2297,2.2315 
21856035,2.2370,2.2370,2.2359,2.2184,2.2228,2.2331,2.2299,2.2321 
21866074,2.2377,2.2374,2.2362,2.2190,2.2234,2.2334,2.2302,2.2325 
21876227,2.2379,2.2374,2.2366,2.2193,2.2237,2.2339,2.2308,2.2331 
21886273,2.2378,2.2377,2.2363,2.2192,2.2235,2.2335,2.2303,2.2324 
21896276,2.2374,2.2372,2.2363,2.2190,2.2235,2.2335,2.2305,2.2326 
21906305,2.2375,2.2375,2.2362,2.2190,2.2233,2.2334,2.2304,2.2324 
21916393,2.2370,2.2371,2.2358,2.2185,2.2228,2.2326,2.2297,2.2318 
21926502,2.2372,2.2368,2.2360,2.2185,2.2228,2.2328,2.2300,2.2318 
21936565,2.2370,2.2369,2.2357,2.2185,2.2228,2.2328,2.2298,2.2317 
21946611,2.2371,2.2366,2.2359,2.2182,2.2223,2.2327,2.2299,2.2315 
21956674,2.2376,2.2374,2.2363,2.2189,2.2234,2.2336,2.2304,2.2324 
21966699,2.2374,2.2374,2.2364,2.2189,2.2234,2.2337,2.2306,2.2327 
21976720,2.2375,2.2371,2.2365,2.2191,2.2233,2.2337,2.2306,2.2326 
21986842,2.2377,2.2376,2.2365,2.2193,2.2237,2.2334,2.2304,2.2325 
21996892,2.2379,2.2378,2.2369,2.2193,2.2235,2.2337,2.2307,2.2327 
22006965,2.2378,2.2378,2.2364,2.2193,2.2239,2.2337,2.2309,2.2328 
22016987,2.2376,2.2379,2.2366,2.2191,2.2237,2.2336,2.2305,2.2327 
22027014,2.2374,2.2375,2.2367,2.2190,2.2235,2.2339,2.2306,2.2326 
22037075,2.2374,2.2374,2.2362,2.2189,2.2232,2.2331,2.2304,2.2321 
22047132,2.2371,2.2368,2.2361,2.2187,2.2229,2.2330,2.2299,2.2318 
22057200,2.2374,2.2375,2.2365,2.2189,2.2234,2.2336,2.2308,2.2326 
22067244,2.2375,2.2374,2.2365,2.2191,2.2233,2.2336,2.2304,2.2325 
22077335,2.2377,2.2375,2.2367,2.2193,2.2237,2.2336,2.2306,2.2325 
22087337,2.2373,2.2375,2.2364,2.2189,2.2233,2.2334,2.2303,2.2324 
22097462,2.2378,2.2376,2.2366,2.2193,2.2235,2.2337,2.2306,2.2327 
22107472,2.2376,2.2374,2.2363,2.2189,2.2235,2.2334,2.2304,2.2323 
22117245,2.2370,2.2370,2.2360,2.2185,2.2227,2.2330,2.2300,2.2319 
22127554,2.2374,2.2373,2.2364,2.2186,2.2230,2.2333,2.2303,2.2322 
22137651,2.2378,2.2375,2.2367,2.2193,2.2237,2.2338,2.2306,2.2327 
22147698,2.2378,2.2375,2.2364,2.2189,2.2233,2.2333,2.2304,2.2323 
22157734,2.2374,2.2375,2.2365,2.2188,2.2233,2.2334,2.2306,2.2326 
22167793,2.2373,2.2372,2.2361,2.2189,2.2233,2.2333,2.2303,2.2324 
22177803,2.2376,2.2374,2.2365,2.2190,2.2234,2.2333,2.2305,2.2323 
22187896,2.2375,2.2374,2.2364,2.2189,2.2233,2.2336,2.2306,2.2324 
22197948,2.2376,2.2374,2.2362,2.2189,2.2231,2.2332,2.2302,2.2322 
22208023,2.2376,2.2374,2.2364,2.2189,2.2231,2.2334,2.2305,2.2323 
22218094,2.2378,2.2374,2.2362,2.2192,2.2234,2.2334,2.2304,2.2325 
22228088,2.2377,2.2373,2.2365,2.2190,2.2236,2.2336,2.2306,2.2325 
22238230,2.2378,2.2377,2.2367,2.2192,2.2234,2.2335,2.2305,2.2324 
22248252,2.2374,2.2374,2.2366,2.2188,2.2232,2.2334,2.2305,2.2323 
22258278,2.2374,2.2374,2.2364,2.2189,2.2231,2.2332,2.2304,2.2323 
22268305,2.2376,2.2380,2.2366,2.2192,2.2234,2.2334,2.2305,2.2326 
